date,return,exposure,turnover,strategy_return
2004-06-10,0.003238869228143745,0.25,0.0,0.0008097173070359362
2004-06-11,0.004033890100936067,0.25,0.0,0.0010084725252340167
2004-06-14,0.023474322368750355,0.25,0.0,0.005868580592187589
2004-06-15,-0.0031508493968361515,0.25,0.0,-0.0007877123492090379
2004-06-16,-0.005934735519814578,0.25,0.0,-0.0014836838799536444
2004-06-17,-0.01077209698191107,0.0,0.25,-0.0029430242454777673
2004-06-18,0.0,0.25,0.25,-0.00025
2004-06-21,0.0024038473113944595,0.0,0.25,0.00035096182784861486
2004-06-22,-0.002403847311394443,0.25,0.25,-0.00025
2004-06-23,0.0004010427164237598,0.25,0.0,0.00010026067910593995
2004-06-24,0.002402884616310316,0.25,0.0,0.000600721154077579
2004-06-25,-0.0008003201707690441,0.25,0.0,-0.00020008004269226102
2004-06-28,-0.001602564445541303,0.25,0.0,-0.00040064111138532574
2004-06-29,-0.005629287080953916,0.25,0.0,-0.001407321770238479
2004-06-30,0.006831451120745344,0.25,0.0,0.001707862780186336
2004-07-01,-0.00441501820911672,0.25,0.0,-0.00110375455227918
2004-07-02,-0.0020132883788554195,0.25,0.0,-0.0005033220947138549
2004-07-05,-0.002017349887314311,0.25,0.0,-0.0005043374718285777
2004-07-06,-0.0012123662830704528,0.25,0.0,-0.0003030915707676132
2004-07-07,-0.0012138378993934214,0.25,0.0,-0.00030345947484835536
2004-07-08,-0.0020263431452323616,0.25,0.0,-0.0005065857863080904
2004-07-09,-0.0008116883562524857,0.25,0.0,-0.00020292208906312143
2004-07-12,-0.0032533578919170035,0.25,0.0,-0.0008133394729792509
2004-07-13,-0.003672723981503347,0.0,0.25,-0.0011681809953758369
2004-07-14,-0.004507280730427474,0.0,0.0,-0.0
2004-07-15,-0.005353111403652694,0.25,0.25,-0.00025
2004-07-16,0.013940365153995583,0.25,0.0,0.003485091288498896
2004-07-19,-0.01023131495090967,0.25,0.0,-0.0025578287377274176
2004-07-20,0.004514680354526613,0.25,0.0,0.0011286700886316533
2004-07-21,-0.0008193363834023889,0.25,0.0,-0.00020483409585059722
2004-07-22,0.0004097521057125124,0.0,0.25,-0.0001475619735718719
2004-07-23,-0.002050441563172473,0.0,0.0,-0.0
2004-07-26,-0.007416597655049595,0.0,0.0,-0.0
2004-07-27,-0.0037290285598665976,0.0,0.0,-0.0
2004-07-28,-0.002493766878402462,0.0,0.0,-0.0
2004-07-29,-0.021026847009106443,0.25,0.25,-0.00025
2004-07-30,0.013088639457877804,0.25,0.0,0.003272159864469451
2004-08-02,-0.005046268067624384,0.25,0.0,-0.001261567016906096
2004-08-03,-0.013155292626705242,0.25,0.0,-0.0032888231566763106
2004-08-04,-0.011168500970576332,0.25,0.0,-0.002792125242644083
2004-08-05,-0.012606122165578559,0.25,0.0,-0.0031515305413946397
2004-08-06,-0.019881370553828933,0.25,0.0,-0.004970342638457233
2004-08-09,-0.04751921848177944,1.0,0.75,-0.01262980462044486
2004-08-10,0.04035393928119293,0.25,0.75,0.03960393928119293
2004-08-11,0.020903585240701336,0.5,0.25,0.004975896310175334
2004-08-12,-0.01195497966468727,0.25,0.25,-0.006227489832343635
2004-08-13,-0.0058074766751531415,0.5,0.25,-0.0017018691687882854
2004-08-16,-0.009905528989403011,0.5,0.0,-0.004952764494701506
2004-08-17,0.005415175687776785,0.5,0.0,0.0027075878438883923
2004-08-18,0.00628086407541458,0.5,0.0,0.00314043203770729
2004-08-19,0.014650650504851908,0.5,0.0,0.007325325252425954
2004-08-20,0.010085593054788315,0.5,0.0,0.005042796527394157
2004-08-23,0.03473017860113343,0.5,0.0,0.017365089300566714
2004-08-24,-0.02345023253606649,0.5,0.0,-0.011725116268033246
2004-08-25,-0.00043149946732096476,0.5,0.0,-0.00021574973366048238
2004-08-26,0.004306638869915459,0.5,0.0,0.0021533194349577294
2004-08-27,0.00514360328188739,0.5,0.0,0.002571801640943695
2004-08-30,-0.006003448562722372,0.5,0.0,-0.003001724281361186
2004-08-31,-0.000430200049654781,0.5,0.0,-0.0002151000248273905
2004-09-01,-0.003880151451467479,0.5,0.0,-0.0019400757257337395
2004-09-06,-0.002162163004495237,0.25,0.25,-0.0013310815022476185
2004-09-07,-0.0008661758878489705,0.5,0.25,-0.0004665439719622426
2004-09-08,-0.0034722257107492036,0.5,0.0,-0.0017361128553746018
2004-09-09,0.0008691873645869339,0.5,0.0,0.00043459368229346694
2004-09-10,0.0039020209925527453,0.25,0.25,0.0017010104962763726
2004-09-13,0.0012972974792411212,0.25,0.0,0.0003243243698102803
2004-09-14,0.000863930939263878,0.5,0.25,-3.4017265184030506e-05
2004-09-15,0.0017256259674698574,0.5,0.0,0.0008628129837349287
2004-09-16,-0.0004311274048239734,0.5,0.0,-0.0002155637024119867
2004-09-17,-0.003023107463263679,0.5,0.0,-0.0015115537316318394
2004-09-20,-0.0017316021642778238,0.5,0.0,-0.0008658010821389119
2004-09-21,0.0012989826463904247,0.5,0.0,0.0006494913231952123
2004-09-22,-0.003467710453695508,0.5,0.0,-0.001733855226847754
2004-09-23,-0.00043431053885730327,0.5,0.0,-0.00021715526942865163
2004-09-24,0.0017361115471765172,0.5,0.0,0.0008680557735882586
2004-09-27,0.0013001085254911214,0.5,0.0,0.0006500542627455607
2004-09-28,0.004321527901036398,0.5,0.0,0.002160763950518199
2004-09-29,0.0034438260467600512,0.5,0.0,0.0017219130233800256
2004-09-30,0.0021463841680912496,0.5,0.0,0.0010731920840456248
2004-10-01,-0.002576214391773252,0.5,0.0,-0.001288107195886626
2004-10-04,0.0,0.5,0.0,0.0
2004-10-05,0.0017182134811365036,0.5,0.0,0.0008591067405682518
2004-10-06,0.001286725461683812,0.5,0.0,0.000643362730841906
2004-10-07,0.0,0.5,0.0,0.0
2004-10-08,-0.0034349539999733807,0.5,0.0,-0.0017174769999866904
2004-10-11,-0.0073386903934664054,0.25,0.25,-0.003919345196733203
2004-10-12,0.00043318172650506215,0.5,0.25,-0.00014170456837373445
2004-10-13,0.0025951571658390645,0.25,0.25,0.0010475785829195323
2004-10-14,0.001295057379362688,0.25,0.0,0.000323764344840672
2004-10-15,0.0017241383581397326,0.25,0.0,0.00043103458953493314
2004-10-18,0.006011181690280978,0.25,0.0,0.0015027954225702446
2004-10-19,0.008949558988013405,0.25,0.0,0.0022373897470033513
2004-10-20,0.0012719950835246494,0.25,0.0,0.00031799877088116234
2004-10-21,-0.007229459511860011,0.25,0.0,-0.0018073648779650027
2004-10-22,-0.006422629656467247,0.25,0.0,-0.0016056574141168117
2004-10-25,0.0034305350967892222,0.25,0.0,0.0008576337741973056
2004-10-26,0.0,0.25,0.0,0.0
2004-10-27,0.002992094559678117,0.25,0.0,0.0007480236399195293
2004-10-28,-0.005563891948049457,0.25,0.0,-0.0013909729870123643
2004-10-29,-0.0017182134811365277,0.25,0.0,-0.0004295533702841319
2004-11-01,-0.0012906003082004728,0.25,0.0,-0.0003226500770501182
2004-11-02,0.0017204305318823897,0.25,0.0,0.0004301076329705974
2004-11-03,-0.004306638869915496,0.25,0.0,-0.001076659717478874
2004-11-04,-0.002592914157995505,0.25,0.0,-0.0006482285394988763
2004-11-05,-0.0021659094453764056,0.25,0.0,-0.0005414773613441014
2004-11-08,-0.0021706107936384387,0.25,0.0,-0.0005426526984096097
2004-11-09,-0.004791993487080475,0.25,0.0,-0.0011979983717701188
2004-11-10,-0.0008737440485967723,0.25,0.0,-0.00021843601214919308
2004-11-11,-0.0026258220776676612,0.25,0.0,-0.0006564555194169153
2004-11-12,-0.005272419946572511,0.25,0.0,-0.0013181049866431277
2004-11-15,-0.0013224599679193972,0.25,0.0,-0.0003306149919798493
2004-11-16,-0.0026501782295591417,0.25,0.0,-0.0006625445573897854
2004-11-17,-0.0013277275683623911,1.0,0.75,-0.0010819318920905977
2004-11-18,-0.00044296789207168313,1.0,0.0,-0.00044296789207168313
2004-11-19,-0.004440504632206567,0.0,1.0,-0.005440504632206567
2004-11-22,-0.004013383313458564,1.0,1.0,-0.001
2004-11-23,-0.0053763570363805175,0.25,0.75,-0.006126357036380517
2004-11-24,-0.00314960890289622,0.25,0.0,-0.000787402225724055
2004-11-25,-0.002707582881544276,0.25,0.0,-0.000676895720386069
2004-11-26,0.0018058695652616841,0.25,0.0,0.00045146739131542103
2004-11-29,0.012550590560043162,0.25,0.0,0.0031376476400107904
2004-11-30,0.02246295726310245,0.25,0.0,0.005615739315775613
2004-12-01,0.010829648834979996,0.25,0.0,0.002707412208744999
2004-12-02,-0.019139340210697395,0.25,0.0,-0.004784835052674349
2004-12-03,0.00569303048454578,0.25,0.0,0.001423257621136445
2004-12-06,-0.00043677659571855884,0.25,0.0,-0.00010919414892963971
2004-12-07,0.003924138456134365,0.25,0.0,0.0009810346140335913
2004-12-08,-0.0004352557196028347,0.25,0.0,-0.00010881392990070867
2004-12-09,-0.00043544524964118925,0.25,0.0,-0.00010886131241029731
2004-12-10,0.0021753325959087953,0.25,0.0,0.0005438331489771988
2004-12-13,0.0026041681383877297,0.25,0.0,0.0006510420345969324
2004-12-14,0.0,0.25,0.0,0.0
2004-12-15,0.006050148100683345,0.25,0.0,0.0015125370251708363
2004-12-16,0.002151926804172666,0.25,0.0,0.0005379817010431665
2004-12-17,0.005573433505569254,0.25,0.0,0.0013933583763923135
2004-12-20,0.0017086719236166722,0.25,0.0,0.00042716798090416806
2004-12-21,-0.0029920945596780845,0.25,0.0,-0.0007480236399195211
2004-12-22,0.007675943872104353,0.25,0.0,0.0019189859680260883
2004-12-23,0.00635191633856333,0.25,0.0,0.0015879790846408325
2004-12-24,0.013833798481143354,0.25,0.0,0.0034584496202858385
2004-12-27,-0.0012497398002341985,0.25,0.0,-0.0003124349500585496
2004-12-28,-0.0016687529946789318,0.25,0.0,-0.00041718824866973295
2004-12-29,-0.007964829362480112,0.25,0.0,-0.001991207340620028
2004-12-30,-0.00042096401379397466,0.25,0.0,-0.00010524100344849367
2004-12-31,0.0075503714396318155,0.25,0.0,0.0018875928599079539
2005-01-04,-0.008814327790757352,0.25,0.0,-0.002203581947689338
2005-01-05,-0.0021101506036321563,0.25,0.0,-0.0005275376509080391
2005-01-06,-0.005082603063465779,0.25,0.0,-0.0012706507658664448
2005-01-07,-0.00042471863029609655,0.25,0.0,-0.00010617965757402414
2005-01-10,-0.0059650794684749054,0.25,0.0,-0.0014912698671187264
2005-01-11,0.0029869874992763906,0.25,0.0,0.0007467468748190977
2005-01-12,0.00042598509696355105,0.25,0.0,0.00010649627424088776
2005-01-13,-0.0012785000676073565,0.25,0.0,-0.0003196250169018391
2005-01-14,0.0055284002169365696,0.25,0.0,0.0013821000542341424
2005-01-17,0.0012714559881966659,0.25,0.0,0.00031786399704916647
2005-01-18,-0.0033941483581503163,0.25,0.0,-0.0008485370895375791
2005-01-19,-0.0029793595139417975,0.25,0.0,-0.0007448398784854494
2005-01-20,0.0,0.25,0.0,0.0
2005-01-21,0.006373507872092201,0.25,0.0,0.0015933769680230503
2005-01-24,-0.005947341234489475,0.25,0.0,-0.0014868353086223687
2005-01-25,-0.0004261666376027393,0.25,0.0,-0.00010654165940068482
2005-01-26,0.0012779554454919874,0.25,0.0,0.00031948886137299684
2005-01-27,-0.0046938426268990615,0.25,0.0,-0.0011734606567247654
2005-01-28,0.0017094021256488796,0.25,0.0,0.0004273505314122199
2005-01-31,-0.003850272136232593,0.25,0.0,-0.0009625680340581482
2005-02-01,-0.003865154049628093,0.25,0.0,-0.0009662885124070232
2005-02-02,0.001719690879526679,0.25,0.0,0.00042992271988166975
2005-02-03,0.0025740039951728426,0.25,0.0,0.0006435009987932107
2005-02-04,0.011078085173154386,0.25,0.0,0.0027695212932885966
2005-02-14,-0.002970509292293196,0.25,0.0,-0.000742627323073299
2005-02-15,0.00042489909285961964,0.25,0.0,0.00010622477321490491
2005-02-16,-0.003830606939842313,0.25,0.0,-0.0009576517349605783
2005-02-17,-0.002134472528632681,0.25,0.0,-0.0005336181321581703
2005-02-18,-0.00171086440362943,0.25,0.0,-0.0004277161009073575
2005-02-21,-0.0021427049123605942,0.25,0.0,-0.0005356762280901486
2005-02-22,-0.0004290924760108574,0.25,0.0,-0.00010727311900271435
2005-02-23,0.005136997597916328,0.25,0.0,0.001284249399479082
2005-02-24,0.0008536065392406864,0.25,0.0,0.0002134016348101716
2005-02-25,0.002981897843166293,0.25,0.0,0.0007454744607915733
2005-02-28,0.0,0.25,0.0,0.0
2005-03-01,0.0029730325572467045,0.25,0.0,0.0007432581393116761
2005-03-02,0.002541297428672548,0.25,0.0,0.000635324357168137
2005-03-03,0.0050633019565466345,0.25,0.0,0.0012658254891366586
2005-03-04,0.0008413967681916179,0.25,0.0,0.00021034919204790446
2005-03-07,0.0012607692361356186,0.25,0.0,0.00031519230903390464
2005-03-08,-0.002102166004327203,0.25,0.0,-0.0005255415010818008
2005-03-09,-0.0016849203649195231,0.25,0.0,-0.0004212300912298808
2005-03-10,-0.0016877641137196297,0.25,0.0,-0.0004219410284299074
2005-03-11,0.0008442381252804908,1.0,0.75,-0.0005389404686798774
2005-03-14,-0.0012666246151929424,1.0,0.0,-0.0012666246151929424
2005-03-15,0.005477157151536577,1.0,0.0,0.005477157151536577
2005-03-16,0.0020986366569212054,1.0,0.0,0.0020986366569212054
2005-03-17,-0.002518893019483915,1.0,0.0,-0.002518893019483915
2005-03-18,0.002099517882282688,1.0,0.0,0.002099517882282688
2005-03-21,0.01457448242478693,0.25,0.75,0.013824482424786929
2005-03-22,-0.0016549445233541827,0.25,0.0,-0.00041373613083854567
2005-03-23,0.011118088583976926,0.25,0.0,0.0027795221459942314
2005-03-24,0.025870480785363616,0.25,0.0,0.006467620196340904
2005-03-25,-0.008817692402644194,0.25,0.0,-0.0022044231006610486
2005-03-28,-0.014598799421152636,0.25,0.0,-0.003649699855288159
2005-03-29,-0.002453988961566814,0.25,0.0,-0.0006134972403917035
2005-03-30,0.004086642385452008,0.25,0.0,0.001021660596363002
2005-03-31,0.005287789420688547,0.25,0.0,0.0013219473551721367
2005-04-01,-0.003657797209757414,0.25,0.0,-0.0009144493024393535
2005-04-04,0.0004070832541460892,0.25,0.0,0.0001017708135365223
2005-04-06,-0.002853068982406399,0.25,0.0,-0.0007132672456015998
2005-04-07,0.0008159935173293592,0.25,0.0,0.0002039983793323398
2005-04-08,0.0028507451600906604,0.25,0.0,0.0007126862900226651
2005-04-11,0.000813008174863347,0.25,0.0,0.00020325204371583676
2005-04-12,0.008093933300745171,0.25,0.0,0.002023483325186293
2005-04-13,-0.007687676947402196,0.25,0.0,-0.001921919236850549
2005-04-14,-0.001219264528206185,0.25,0.0,-0.00030481613205154626
2005-04-15,0.003653342809085975,0.25,0.0,0.0009133357022714937
2005-04-18,-0.005688759754421751,0.25,0.0,-0.0014221899386054376
2005-04-19,-0.002039568318688988,0.25,0.0,-0.000509892079672247
2005-04-20,0.0077283280731107835,0.25,0.0,0.0019320820182776959
2005-04-21,-0.004874095758245407,0.25,0.0,-0.0012185239395613517
2005-04-22,0.0,0.25,0.0,0.0
2005-04-25,0.0004070832541460892,0.25,0.0,0.0001017708135365223
2005-04-26,0.0040617440081776425,0.25,0.0,0.0010154360020444106
2005-04-27,-0.0012167918759462676,0.25,0.0,-0.0003041979689865669
2005-04-28,-0.0028449521322313617,0.25,0.0,-0.0007112380330578404
2005-04-29,0.0020329342232196235,0.25,0.0,0.0005082335558049059
2005-05-04,-0.008975988457151168,0.25,0.0,-0.002243997114287792
2005-05-05,0.0028647451554240752,0.25,0.0,0.0007161862888560188
2005-05-06,0.002041233613430317,0.25,0.0,0.0005103084033575792
2005-05-09,-0.0028588951471296207,0.25,0.0,-0.0007147237867824052
2005-05-10,-0.0016373315160123586,0.25,0.0,-0.00040933287900308965
2005-05-11,-0.004105096076836691,0.25,0.0,-0.0010262740192091726
2005-05-12,-0.0012348221367344246,0.25,0.0,-0.00030870553418360614
2005-05-13,0.0024681213680836697,0.25,0.0,0.0006170303420209174
2005-05-16,-0.004116926358267394,0.25,0.0,-0.0010292315895668485
2005-05-17,-0.003719781102532012,0.25,0.0,-0.000929945275633003
2005-05-18,-0.0004141644291962591,0.25,0.0,-0.00010354110729906478
2005-05-19,0.004546401714106663,0.25,0.0,0.0011366004285266657
2005-05-20,0.004936250253622592,0.25,0.0,0.001234062563405648
2005-05-23,-0.0012317800777336472,0.25,0.0,-0.0003079450194334118
2005-05-24,0.0012317800777337706,0.25,0.0,0.00030794501943344265
2005-05-25,-0.002053810539148625,0.25,0.0,-0.0005134526347871563
2005-05-26,0.0,0.25,0.0,0.0
2005-05-27,0.003693827306902548,0.25,0.0,0.000923456826725637
2005-05-30,0.0020462458541576417,0.25,0.0,0.0005115614635394104
2005-05-31,-0.0016366615764677372,0.25,0.0,-0.0004091653941169343
2005-06-01,0.002045408772021773,0.25,0.0,0.0005113521930054433
2005-06-02,0.000816993509496062,0.25,0.0,0.0002042483773740155
2005-06-03,0.002039568318689089,0.25,0.0,0.0005098920796722722
2005-06-06,0.0016286648551235023,0.25,0.0,0.0004071662137808756
2005-06-07,0.0036548264033764424,0.25,0.0,0.0009137066008441106
2005-06-08,0.0020247020482245972,0.25,0.0,0.0005061755120561493
2005-06-09,-0.00040461258897129924,0.25,0.0,-0.00010115314724282481
2005-06-10,-0.002025522264320485,0.25,0.0,-0.0005063805660801212
2005-06-13,-0.0032493935983093987,0.25,0.0,-0.0008123483995773497
2005-06-14,-0.00040691760480108754,0.25,0.0,-0.00010172940120027189
2005-06-15,0.0016266778698768168,0.25,0.0,0.0004066694674692042
2005-06-16,0.0008123477294820297,0.25,0.0,0.00020308693237050743
2005-06-17,0.0012172856037517249,0.5,0.25,5.432140093793121e-05
2005-06-20,-0.0008113590708791362,0.5,0.0,-0.0004056795354395681
2005-06-21,0.0008113590708791076,0.25,0.25,0.0001556795354395538
2005-06-22,0.0008107013009888613,0.25,0.0,0.00020267532524721532
2005-06-23,0.0008100445967443455,0.25,0.0,0.00020251114918608636
2005-06-24,-0.0008100445967444326,0.5,0.25,-0.0004525111491861082
2005-06-27,-0.003246756098869981,0.5,0.0,-0.0016233780494349906
2005-06-28,-0.004073325387635786,0.25,0.25,-0.002286662693817893
2005-06-29,0.005698021114637796,0.25,0.0,0.001424505278659449
2005-06-30,0.001622060371868051,0.25,0.0,0.00040551509296701273
2005-07-01,-0.0012162985484880202,0.25,0.0,-0.00030407463712200505
2005-07-04,0.005259975712297233,0.25,0.0,0.0013149939280743084
2005-07-05,0.00040346984610264075,0.25,0.0,0.00010086746152566019
2005-07-06,-0.003232326046580465,0.25,0.0,-0.0008080815116451162
2005-07-07,-0.0012148209633315182,0.25,0.0,-0.00030370524083287955
2005-07-08,0.006059400482888189,0.25,0.0,0.0015148501207220473
2005-07-11,0.004821222677452334,0.25,0.0,0.0012053056693630835
2005-07-12,0.0,0.25,0.0,0.0
2005-07-13,0.0012016824999040129,0.25,0.0,0.0003004206249760032
2005-07-14,-0.00441324688211845,0.25,0.0,-0.0011033117205296126
2005-07-15,0.0008038585641873019,0.25,0.0,0.00020096464104682547
2005-07-18,-0.0004018485085219599,0.25,0.0,-0.00010046212713048997
2005-07-19,-0.0020116683509034056,0.25,0.0,-0.0005029170877258514
2005-07-20,-0.001208946349138782,0.25,0.0,-0.0003022365872846955
2005-07-21,-0.006066752682237426,0.25,0.0,-0.0015166881705593565
2005-07-22,-0.0028437963508103374,0.25,0.0,-0.0007109490877025843
2005-07-25,0.002032107994557811,0.25,0.0,0.0005080269986394528
2005-07-26,-0.001625355904345425,0.25,0.0,-0.00040633897608635623
2005-07-27,-0.006937387545542658,0.25,0.0,-0.0017343468863856644
2005-07-28,-0.0020496010454437536,0.25,0.0,-0.0005124002613609384
2005-07-29,0.007358986603414821,1.0,0.75,0.0010897466508537053
2005-08-01,0.0,1.0,0.0,0.0
2005-08-02,0.0040650462481695935,1.0,0.0,0.0040650462481695935
2005-08-03,0.006066752682237362,1.0,0.0,0.006066752682237362
2005-08-04,0.021935076866255714,0.25,0.75,0.021185076866255714
2005-08-05,-0.010309369658861213,1.0,0.75,-0.0033273424147153034
2005-08-08,-0.008003243998830338,0.25,0.75,-0.008753243998830339
2005-08-09,0.0016057811559659512,1.0,0.75,-0.0003485547110085122
2005-08-10,-0.001204094064804675,1.0,0.0,-0.001204094064804675
2005-08-11,0.0,1.0,0.0,0.0
2005-08-12,0.0008028904485903402,1.0,0.0,0.0008028904485903402
2005-08-15,-0.00402091414279127,1.0,0.0,-0.00402091414279127
2005-08-16,-0.002824290761761743,1.0,0.0,-0.002824290761761743
2005-08-17,-0.0008084074813744763,1.0,0.0,-0.0008084074813744763
2005-08-19,0.0020197946676715275,1.0,0.0,0.0020197946676715275
2005-08-22,0.00040346984610264075,1.0,0.0,0.00040346984610264075
2005-08-23,0.0012094337293619163,1.0,0.0,0.0012094337293619163
2005-08-24,0.0008054772888168683,1.0,0.0,0.0008054772888168683
2005-08-25,0.0028140722088110495,1.0,0.0,0.0028140722088110495
2005-08-26,0.002405775017592722,1.0,0.0,0.002405775017592722
2005-08-29,0.01589226931950866,1.0,0.0,0.01589226931950866
2005-08-30,0.008634276560506943,1.0,0.0,0.008634276560506943
2005-08-31,-0.0054859071751657135,1.0,0.0,-0.0054859071751657135
2005-09-01,0.0015704753914922613,1.0,0.0,0.0015704753914922613
2005-09-05,0.0027424111213098933,1.0,0.0,0.0027424111213098933
2005-09-06,0.007794271726818923,1.0,0.0,0.007794271726818923
2005-09-07,0.007733990599736477,1.0,0.0,0.007733990599736477
2005-09-08,0.003844679860809904,1.0,0.0,0.003844679860809904
2005-09-09,-0.0023050336752170916,1.0,0.0,-0.0023050336752170916
2005-09-12,0.008425940314071796,1.0,0.0,0.008425940314071796
2005-09-13,0.007220247973487097,1.0,0.0,0.007220247973487097
2005-09-14,-0.00037871615677044897,1.0,0.0,-0.00037871615677044897
2005-09-15,0.0056657375356773,0.25,0.75,0.0049157375356773
2005-09-16,0.009745204559920275,1.0,0.75,0.0016863011399800688
2005-09-19,0.02468351510628068,0.25,0.75,0.023933515106280678
2005-09-20,0.039948250471658335,1.0,0.75,0.009237062617914583
2005-09-21,-0.03341939158919472,0.25,0.75,-0.03416939158919472
2005-09-22,0.013644735929777095,0.25,0.0,0.003411183982444274
2005-09-23,-0.0071582267001704765,0.25,0.0,-0.0017895566750426191
2005-09-26,-0.0032379952737753384,0.25,0.0,-0.0008094988184438346
2005-09-27,-0.003610112224099674,0.25,0.0,-0.0009025280560249185
2005-09-28,-0.003260281822885859,0.25,0.0,-0.0008150704557214648
2005-09-29,0.001087942083736703,0.25,0.0,0.00027198552093417577
2005-09-30,0.04742573075884906,0.25,0.0,0.011856432689712265
2005-10-03,-0.011472401162236807,0.25,0.0,-0.002868100290559202
2005-10-05,0.001048401284216814,0.25,0.0,0.0002621003210542035
2005-10-06,0.006267429986413571,0.25,0.0,0.0015668574966033928
2005-10-07,0.011046021874906045,0.25,0.0,0.002761505468726511
2005-10-10,0.002742545428306376,0.25,0.0,0.000685636357076594
2005-10-11,-0.0027425454283063516,0.25,0.0,-0.0006856363570765879
2005-10-12,0.00376906391023443,0.25,0.0,0.0009422659775586075
2005-10-13,0.02131699734644061,0.25,0.0,0.005329249336610152
2005-10-14,0.017916869461254984,0.25,0.0,0.004479217365313746
2005-10-17,0.019860656059119297,0.25,0.0,0.004965164014779824
2005-10-18,-0.01004382329566167,0.25,0.0,-0.0025109558239154177
2005-10-19,-0.001955672070510654,0.25,0.0,-0.0004889180176276635
2005-10-20,0.0019556720705107473,0.25,0.0,0.0004889180176276868
2005-10-21,-0.0013033563265709852,0.25,0.0,-0.0003258390816427463
2005-10-24,0.0006518905054845663,0.25,0.0,0.00016297262637114158
2005-10-25,-0.0058823699030664135,0.25,0.0,-0.0014705924757666034
2005-10-26,-0.015191837747361742,0.25,0.0,-0.0037979594368404354
2005-10-27,0.0016625107736134572,0.25,0.0,0.0004156276934033643
2005-10-28,0.014512128035656163,0.25,0.0,0.0036280320089140407
2005-10-31,0.0065274383199633475,0.25,0.0,0.0016318595799908369
2005-11-01,0.010034070269038062,0.25,0.0,0.0025085175672595154
2005-11-02,0.01629168759818575,0.25,0.0,0.0040729218995464375
2005-11-03,0.021627547264107833,0.25,0.0,0.005406886816026958
2005-11-04,-0.004350535140358815,0.25,0.0,-0.0010876337850897037
2005-11-07,0.004660564595640274,0.25,0.0,0.0011651411489100685
2005-11-08,-0.0037267123876963855,0.25,0.0,-0.0009316780969240964
2005-11-09,-0.0024922131279594955,0.25,0.0,-0.0006230532819898739
2005-11-10,-0.004689706891254725,0.25,0.0,-0.0011724267228136812
2005-11-11,-0.004396992008727414,0.25,0.0,-0.0010992480021818536
2005-11-14,0.0003147128271451326,0.25,0.0,7.867820678628315e-05
2005-11-15,-0.002205072558313981,0.25,0.0,-0.0005512681395784953
2005-11-16,-0.003791473736262247,0.25,0.0,-0.0009478684340655617
2005-11-17,-0.0063512439601316716,0.25,0.0,-0.0015878109900329179
2005-11-18,-0.004469994671451599,0.25,0.0,-0.0011174986678628997
2005-11-21,-0.0022425125527799528,0.25,0.0,-0.0005606281381949882
2005-11-22,-0.010640113278233722,0.25,0.0,-0.0026600283195584305
2005-11-23,-0.00977206473379249,0.25,0.0,-0.0024430161834481227
2005-11-24,-0.0121852322779015,0.25,0.0,-0.003046308069475375
2005-11-25,0.02519354579090221,0.25,0.0,0.006298386447725552
2005-11-28,-0.0042091692386354495,0.25,0.0,-0.0010522923096588624
2005-11-29,-0.001298701481236461,0.25,0.0,-0.00032467537030911526
2005-11-30,0.01130685604278366,0.25,0.0,0.002826714010695915
2005-12-01,0.002566571829171219,0.25,0.0,0.0006416429572928047
2005-12-02,0.0009607686887969154,0.25,0.0,0.00024019217219922885
2005-12-05,0.0015992327093055612,0.25,0.0,0.0003998081773263903
2005-12-06,-0.00191938638580348,0.25,0.0,-0.00047984659645087
2005-12-07,0.0,0.25,0.0,0.0
2005-12-08,0.0025583640433271913,0.25,0.0,0.0006395910108317978
2005-12-09,0.00858647348918174,0.25,0.0,0.002146618372295435
2005-12-12,0.0034771648753332326,0.25,0.0,0.0008692912188333081
2005-12-13,-0.0006313131522809545,0.25,0.0,-0.00015782828807023864
2005-12-14,-0.005699825437615137,0.25,0.0,-0.0014249563594037843
2005-12-15,-0.00254372156237794,0.25,0.0,-0.000635930390594485
2005-12-16,0.001272669595894252,0.25,0.0,0.000318167398973563
2005-12-19,-0.0092637621439019,0.25,0.0,-0.002315940535975475
2005-12-20,0.0006416426270828182,0.25,0.0,0.00016041065677070454
2005-12-22,-0.00578965914448424,0.25,0.0,-0.00144741478612106
2005-12-23,-0.0029074483411212176,0.25,0.0,-0.0007268620852803044
2005-12-26,0.0006468305529532651,0.25,0.0,0.00016170763823831628
2005-12-27,-0.002914038001849646,0.25,0.0,-0.0007285095004624115
2005-12-28,-0.003573172552735329,0.25,0.0,-0.0008932931381838323
2005-12-29,0.004869349014182145,0.25,0.0,0.0012173372535455363
2005-12-30,-0.00421873090404856,0.25,0.0,-0.00105468272601214
2006-01-03,-0.007180187505740332,0.25,0.0,-0.001795046876435083
2006-01-04,-0.0006553080182082064,0.25,0.0,-0.0001638270045520516
2006-01-05,0.005230479397581842,0.25,0.0,0.0013076198493954605
2006-01-06,0.002605016126366643,0.25,0.0,0.0006512540315916608
2006-01-09,-0.003910073407843001,1.0,0.75,-0.0017275183519607502
2006-01-10,0.00032642402770652676,1.0,0.0,0.00032642402770652676
2006-01-11,-0.004579661259024494,1.0,0.0,-0.004579661259024494
2006-01-12,-0.002626396782219133,1.0,0.0,-0.002626396782219133
2006-01-13,0.00851068966790861,1.0,0.0,0.00851068966790861
2006-01-17,0.0068215304314348316,1.0,0.0,0.0068215304314348316
